,location code,user id,credit card info save,add to wishlist,desktop sessions,app sessions,desktop transactions,promotion clicks,sale product views,app transactions,customer service calls,churn
1807,UAE,3481706,no,0,196,33,17,123,71,1,3,Yes
1808,US,4156145,no,0,231,39,18,84,106,2,3,Yes
1809,UAE,3733731,no,0,162,27,17,119,111,2,1,Yes
1810,US,3413349,no,0,194,33,20,116,153,5,0,Yes
1811,India,3998859,no,0,110,19,19,87,96,8,3,Yes
1812,UAE,3774518,yes,0,277,47,20,106,96,3,1,Yes
1813,UAE,3411594,no,0,192,33,14,88,138,3,0,Yes
1814,US,4188770,no,0,198,34,18,121,125,4,0,Yes
1815,US,3329118,no,42,209,36,14,74,100,3,0,Yes
1816,US,3861418,no,0,185,31,18,125,116,3,2,Yes
1817,UAE,3933535,no,0,168,29,12,123,128,4,2,Yes
1818,UAE,3289006,no,0,139,24,16,113,125,3,3,Yes
1819,US,4022482,no,17,221,38,14,100,87,4,0,Yes
1820,India,4084865,no,0,122,21,14,115,95,2,1,Yes
1821,UAE,3966247,no,39,270,46,21,110,113,7,1,Yes
1822,UAE,3969462,no,0,140,24,20,112,88,4,2,Yes
1823,US,3969279,no,23,253,43,12,121,104,3,2,Yes
1824,India,3638715,no,26,184,31,20,93,125,3,1,Yes
1825,US,3561358,no,0,203,35,22,66,103,2,3,Yes
1826,UAE,3607839,no,0,201,34,13,127,128,2,3,Yes
1827,US,3648774,no,0,168,28,15,89,113,6,2,Yes
1828,UAE,3485038,no,0,157,27,17,103,72,2,2,Yes
1829,US,3654728,no,25,215,37,17,69,117,10,1,Yes
1830,UAE,3519037,no,0,302,51,14,118,89,6,1,Yes
1831,US,3979184,no,42,152,26,23,102,130,5,7,Yes
1832,India,3984538,no,0,195,33,18,101,134,11,1,Yes
1833,UAE,3826827,no,0,209,35,23,83,122,3,2,Yes
1834,US,4081340,no,29,190,32,19,123,130,6,0,Yes
1835,US,3339511,no,37,185,32,15,128,107,3,4,Yes
1836,US,3587379,no,17,183,31,21,125,95,3,0,Yes
1837,India,3971766,yes,0,54,9,26,84,84,2,1,No
1838,UAE,3312144,no,26,208,35,16,113,144,9,1,Yes
1839,US,3457014,no,0,230,39,7,87,105,4,1,Yes
1840,India,3951898,no,22,241,41,6,106,115,3,2,Yes
1841,India,3738920,no,21,196,33,9,95,94,3,2,Yes
1842,UAE,3738908,no,0,276,47,17,106,73,4,0,No
1843,UAE,4151203,no,0,166,28,15,106,55,3,2,Yes
1844,India,3697017,no,28,136,23,21,102,74,3,4,No
1845,US,4208435,yes,0,189,32,19,92,116,3,2,No
1846,India,3952579,no,43,178,30,15,70,117,4,1,Yes
1847,UAE,4057850,no,39,144,24,18,117,117,8,2,Yes
1848,India,3947710,yes,0,148,25,14,123,62,3,2,Yes
1849,UAE,3424122,no,0,287,49,14,99,86,1,2,No
1850,UAE,3401876,no,26,180,31,19,129,105,8,1,No
1851,India,3836095,no,0,166,28,16,141,116,3,5,No
1852,India,4131061,no,25,144,25,14,105,107,3,1,Yes
1853,US,3435347,no,0,173,29,22,71,113,6,0,Yes
1854,US,3764861,no,0,200,34,14,91,94,4,1,Yes
1855,India,4172265,no,0,109,19,12,76,86,5,2,Yes
1856,UAE,4197415,no,0,172,29,26,44,108,5,1,Yes
1857,US,4072259,no,0,222,38,24,111,117,4,1,No
1858,India,3332906,no,0,246,42,23,90,103,7,0,Yes
1859,India,3607477,no,0,165,28,23,103,109,3,0,Yes
1860,UAE,3425243,no,0,212,36,23,77,108,7,0,Yes
1861,UAE,4173999,yes,16,147,25,14,96,120,2,0,No
1862,UAE,3791720,yes,0,255,43,21,80,103,3,0,No
1863,UAE,3683117,yes,0,170,29,23,94,78,4,1,Yes
1864,India,3525000,no,0,195,33,22,57,90,5,0,Yes
1865,UAE,4057676,no,0,149,25,16,130,100,4,7,No
1866,India,3612349,no,0,82,14,22,114,125,1,2,No
1867,UAE,3832901,yes,25,191,32,13,120,60,3,0,Yes
1868,UAE,3697049,no,0,207,35,19,86,60,2,3,Yes
1869,UAE,3875533,no,0,239,41,23,106,93,8,1,No
1870,US,3623660,no,0,179,30,21,126,114,5,0,Yes
1871,UAE,3573577,no,0,185,32,19,88,107,5,0,Yes
1872,India,3943312,yes,0,141,24,11,76,88,3,2,Yes
1873,India,3958330,no,25,249,42,10,115,83,1,1,Yes
1874,India,3738895,no,0,153,26,21,107,104,3,2,Yes
1875,US,3864581,no,0,146,25,20,87,86,7,1,Yes
1876,US,3548191,no,0,164,28,17,153,119,1,1,Yes
1877,UAE,3597562,yes,0,221,38,14,97,117,4,1,Yes
1878,US,3594336,no,0,295,50,20,117,123,2,1,No
1879,India,3369901,no,0,140,24,15,143,135,7,2,Yes
1880,US,4063069,no,0,162,28,13,78,115,1,4,No
1881,US,3346519,no,0,273,46,20,95,105,2,0,No
1882,UAE,3618113,yes,33,200,34,19,67,91,3,2,Yes
1883,India,3479769,no,28,157,27,15,97,94,9,1,Yes
1884,India,3529130,yes,12,136,23,17,134,98,7,2,Yes
1885,UAE,3784557,no,0,237,40,20,92,85,6,1,Yes
1886,India,3608919,no,0,111,19,15,66,106,6,3,Yes
1887,India,4054109,yes,28,156,27,9,114,95,3,0,No
1888,UAE,3812498,no,0,191,32,24,56,118,4,2,Yes
1889,US,3575696,no,0,153,26,12,127,76,15,1,No
1890,US,4122947,no,0,219,37,21,64,80,3,4,Yes
1891,US,3633571,no,0,205,35,11,77,83,2,3,Yes
1892,US,4055403,yes,0,225,38,16,98,146,1,0,No
1893,India,3309354,no,0,250,42,22,118,98,6,2,No
1894,UAE,3967091,no,0,132,22,12,109,107,5,3,Yes
1895,UAE,3983004,no,21,198,34,14,100,120,9,0,Yes
1896,US,4004020,no,0,167,28,18,107,93,5,1,Yes
1897,US,3563448,no,29,225,38,16,112,112,3,1,Yes
1898,US,3352019,no,0,276,47,16,108,93,5,2,No
1899,US,3326633,no,40,143,24,8,61,96,6,1,Yes
1900,India,3597648,no,0,207,35,22,80,87,1,1,Yes
1901,UAE,4129190,no,0,206,35,18,118,122,6,1,Yes
1902,US,3689007,no,0,210,36,17,76,82,7,1,Yes
1903,India,3845632,yes,38,226,38,10,122,125,7,1,No
1904,UAE,3526068,no,33,168,29,17,91,132,4,4,No
1905,US,3439645,no,0,198,34,13,96,93,3,2,Yes
1906,US,3847873,no,39,170,29,6,116,92,4,1,Yes
1907,UAE,3962187,no,28,191,32,20,105,116,1,2,Yes
1908,UAE,3835109,no,45,80,14,13,101,123,3,2,Yes
1909,US,3777843,no,36,232,39,19,88,89,2,0,Yes
1910,US,3827999,no,0,69,12,20,109,96,4,0,Yes
1911,UAE,3281222,no,0,189,32,18,64,100,7,4,Yes
1912,UAE,3711727,no,0,151,26,14,126,104,8,8,No
1913,India,3698871,no,0,192,33,12,88,102,4,2,Yes
1914,UAE,3359726,no,25,164,28,10,112,118,3,3,Yes
1915,US,3573709,no,0,212,36,17,101,136,9,1,Yes
1916,US,4229964,no,0,176,30,11,120,96,3,1,Yes
1917,India,3669211,no,0,150,26,17,85,105,3,2,Yes
1918,UAE,3849033,no,0,190,32,15,117,112,2,1,Yes
1919,UAE,3824932,no,0,71,12,18,102,125,1,6,No
1920,US,4047518,no,0,216,37,16,95,106,6,1,Yes
1921,US,3531954,no,0,102,17,17,99,119,6,3,Yes
1922,US,3917166,no,0,258,44,11,119,87,8,4,Yes
1923,UAE,3709000,no,0,242,41,13,115,115,6,1,Yes
1924,US,3323642,no,0,132,22,24,119,101,2,1,Yes
1925,US,4123898,no,0,190,32,17,141,102,6,2,Yes
1926,UAE,3665640,no,0,154,26,17,112,92,4,2,Yes
1927,India,3562302,no,0,188,32,8,118,64,3,3,Yes
1928,India,3459018,no,0,103,18,23,129,92,5,1,Yes
1929,US,3656205,no,0,175,30,14,130,96,4,0,Yes
1930,US,3371151,no,0,145,25,18,98,96,1,1,Yes
1931,India,3744664,yes,0,251,43,16,50,131,5,1,Yes
1932,US,3969656,no,0,162,27,18,81,106,5,1,Yes
1933,UAE,3775043,no,0,260,44,22,68,89,2,1,No
1934,US,4017359,no,0,281,48,26,96,109,3,0,No
1935,US,3752184,yes,42,130,22,14,128,80,5,3,No
1936,US,3676005,no,0,102,17,10,134,105,3,2,Yes
1937,US,3642166,no,33,219,37,13,144,117,4,1,Yes
1938,UAE,4144741,no,30,129,22,16,91,85,6,1,Yes
1939,India,4039719,no,0,129,22,19,67,135,4,2,No
1940,US,3718452,no,0,172,29,14,76,101,4,1,Yes
1941,UAE,3926239,no,0,199,34,11,86,135,3,1,Yes
1942,US,4105250,no,0,185,31,17,93,91,3,2,Yes
1943,India,3361574,no,0,169,29,15,107,92,7,0,Yes
1944,US,4068324,no,30,174,30,17,81,90,3,1,Yes
1945,US,4117110,no,0,230,39,22,80,88,3,1,Yes
1946,UAE,3419907,no,0,198,34,17,115,73,5,1,Yes
1947,India,4008952,no,0,186,32,18,100,100,4,0,Yes
1948,US,3339266,no,0,149,25,21,106,114,2,1,Yes
1949,US,4194894,no,0,157,27,23,83,91,8,0,Yes
1950,US,3649904,no,0,155,26,11,104,84,4,4,No
1951,US,3943048,yes,26,129,22,15,114,102,7,1,Yes
1952,US,3526265,no,0,189,32,15,123,127,6,1,Yes
1953,UAE,3573187,no,0,209,36,19,100,130,5,0,Yes
1954,India,3738483,no,0,238,40,24,94,134,10,0,No
1955,US,3759930,no,0,211,36,18,108,70,4,0,Yes
1956,India,3526282,no,30,199,34,18,90,76,4,3,Yes
1957,UAE,3962945,no,0,213,36,17,91,113,2,1,Yes
1958,India,4123527,no,0,137,23,10,94,64,2,3,Yes
1959,India,3284231,no,31,192,33,23,135,62,3,2,Yes
1960,India,4139055,no,0,149,25,4,78,93,11,0,Yes
1961,UAE,3638755,no,0,117,20,21,90,84,4,3,Yes
1962,US,3888891,no,0,108,18,21,152,92,3,3,Yes
1963,US,3601776,no,0,113,19,17,116,105,5,0,Yes
1964,India,4113578,no,0,176,30,16,88,98,6,1,Yes
1965,India,3997268,no,0,237,40,14,107,118,2,1,No
1966,US,3501532,no,0,169,29,16,144,89,7,1,Yes
1967,US,3592197,no,0,130,22,21,99,124,10,3,Yes
1968,UAE,4079290,no,0,177,30,16,105,94,6,1,Yes
1969,India,3586672,no,20,133,23,16,123,107,2,1,Yes
1970,India,3934621,no,0,168,29,18,123,73,3,5,Yes
1971,US,3367357,no,32,175,30,26,115,92,4,1,Yes
1972,US,3511466,no,0,150,26,22,112,62,4,2,Yes
1973,India,3946668,no,21,283,48,20,108,80,1,5,Yes
1974,UAE,4032673,no,20,158,27,14,56,100,2,5,No
1975,UAE,3551735,no,0,141,24,13,90,72,2,2,Yes
1976,US,4167679,no,27,230,39,17,78,108,2,1,Yes
1977,US,3404972,yes,0,238,40,18,119,86,6,2,No
1978,India,4174826,yes,0,204,35,14,61,102,3,3,No
1979,India,4086676,no,0,221,38,15,48,90,3,1,Yes
1980,UAE,4176683,no,0,177,30,12,60,144,2,4,Yes
1981,India,3316270,no,0,118,20,21,99,122,5,1,Yes
1982,US,4049754,no,0,164,28,22,85,95,4,0,Yes
1983,India,3649425,no,4,141,24,20,88,85,3,3,Yes
1984,US,3396477,no,0,273,46,19,94,94,5,3,No
1985,UAE,3622787,no,16,119,20,19,97,111,5,2,Yes
1986,US,4059233,no,0,8,1,12,83,89,1,0,Yes
1987,UAE,4161845,no,0,160,27,14,123,106,4,0,Yes
1988,UAE,3859657,no,0,150,26,16,98,128,2,1,Yes
1989,US,4205652,no,30,145,25,22,101,82,7,2,Yes
1990,US,4151141,no,0,141,24,18,98,125,4,2,Yes
1991,India,3345634,no,0,169,29,18,83,107,3,1,Yes
1992,India,4034200,no,0,221,38,13,87,100,3,2,Yes
1993,India,3577893,no,0,216,37,23,77,110,3,0,Yes
1994,India,3692899,no,0,170,29,13,94,70,7,0,Yes
1995,India,3811026,no,35,256,44,22,91,130,1,1,Yes
1996,US,3888722,no,0,180,31,25,92,120,3,1,Yes
1997,US,4183135,no,0,266,45,11,84,63,6,3,Yes
1998,US,3803974,no,0,97,16,16,95,88,3,2,Yes
1999,UAE,3387232,no,0,83,14,17,95,54,9,0,Yes
2000,US,3345223,no,0,168,29,14,92,112,3,3,Yes
2001,UAE,3408323,no,0,286,49,15,67,152,14,1,No
2002,UAE,3376851,no,0,174,30,16,128,105,5,3,Yes
2003,US,3445973,yes,0,191,32,14,104,136,6,1,Yes
2004,India,3352261,no,0,176,30,17,78,100,3,4,Yes
2005,US,3431458,no,0,133,23,17,71,103,7,1,Yes
2006,India,4154875,no,27,205,35,12,93,82,2,3,Yes
2007,India,3812726,no,0,242,41,20,89,121,6,3,Yes
2008,US,3953852,no,33,253,43,18,94,98,4,3,Yes
2009,US,3587914,no,0,130,22,16,88,105,4,0,Yes
2010,UAE,3326958,no,0,106,18,16,142,67,7,0,Yes
2011,US,3551019,no,0,194,33,16,95,123,7,3,Yes
2012,UAE,3829447,no,0,184,31,11,92,105,2,1,Yes
2013,US,3868536,no,0,197,33,16,89,99,2,2,Yes
2014,India,3633818,no,0,185,31,15,103,96,3,3,Yes
2015,UAE,3606416,no,0,262,45,13,99,74,4,0,Yes
2016,India,3328764,no,0,202,34,22,67,112,5,3,Yes
2017,US,3984814,no,39,167,28,15,94,113,4,3,Yes
2018,US,4105963,no,22,168,29,21,91,117,11,1,Yes
2019,US,3996642,no,30,192,33,16,86,93,4,1,Yes
2020,US,3909986,no,0,240,41,20,109,83,1,2,Yes
2021,US,3911793,no,26,189,32,15,97,104,4,1,Yes
2022,UAE,3525542,no,0,128,22,16,90,92,7,1,Yes
2023,US,3868118,no,0,205,35,8,122,75,3,1,Yes
2024,US,3949825,no,23,154,26,18,88,91,3,2,Yes
2025,India,3824952,no,0,155,26,16,87,145,3,2,Yes
2026,US,3872698,no,0,154,26,16,105,114,6,1,Yes
2027,UAE,4171360,yes,36,171,29,16,102,97,3,1,Yes
2028,India,4084836,no,0,328,56,13,89,114,3,1,No
2029,US,3748329,yes,0,146,25,18,141,106,10,0,No
2030,US,3638424,no,37,201,34,24,122,110,1,1,Yes
2031,India,4088910,no,0,139,24,21,112,121,9,5,Yes
2032,US,3993840,no,0,119,20,24,65,61,10,2,Yes
2033,UAE,3678692,no,0,218,37,24,71,65,4,2,No
2034,US,3874504,no,0,145,25,18,92,112,2,1,Yes
2035,India,3282647,no,0,204,35,25,69,71,3,3,Yes
2036,US,3697903,no,0,240,41,15,91,122,6,3,Yes
2037,UAE,3996852,no,0,84,14,20,96,108,8,1,Yes
2038,UAE,3354888,no,0,270,46,19,101,106,8,1,No
2039,US,3442260,no,21,126,21,18,102,129,2,1,Yes
2040,India,3494070,no,15,88,15,15,142,85,1,2,Yes
2041,US,3946505,no,34,219,37,17,74,103,4,2,Yes
2042,US,4193612,no,26,237,40,22,97,91,8,1,Yes
2043,UAE,3561952,no,0,124,21,16,108,84,5,3,Yes
2044,India,4167866,yes,30,184,31,14,109,114,10,0,Yes
2045,US,3981759,no,0,223,38,24,89,94,4,4,Yes
2046,US,3389950,no,0,149,25,16,88,119,5,1,Yes
2047,India,4127278,no,0,207,35,15,113,95,4,3,Yes
2048,India,3471263,no,27,160,27,14,113,127,9,3,Yes
2049,US,3865684,no,27,205,35,18,91,67,2,2,Yes
2050,UAE,3344354,no,0,213,36,10,116,102,4,1,Yes
2051,US,3985970,yes,0,270,46,15,91,98,6,1,Yes
2052,US,3303429,no,0,117,20,18,112,112,6,2,Yes
2053,UAE,4184637,no,0,263,45,20,117,146,4,0,Yes
2054,UAE,3937322,no,0,140,24,18,102,126,2,1,Yes
2055,US,3535557,no,0,198,34,11,83,103,3,1,Yes
2056,US,4115334,no,0,136,23,19,110,116,7,3,Yes
2057,US,3988588,no,16,89,15,15,108,96,3,2,Yes
2058,US,3747285,no,0,215,37,21,91,105,9,0,Yes
2059,UAE,3797215,no,0,269,46,16,144,61,2,3,No
2060,India,3577875,no,25,204,35,23,48,105,5,0,Yes
2061,India,3939677,no,34,268,46,19,108,102,3,0,Yes
2062,US,3459598,no,0,159,27,23,106,116,4,1,Yes
2063,US,3533203,no,0,114,19,11,154,109,5,2,Yes
2064,US,3307486,no,0,139,24,18,109,82,3,2,Yes
2065,US,3976425,no,0,186,32,20,105,83,6,1,Yes
2066,India,3381815,no,26,170,29,22,90,122,5,0,Yes
2067,UAE,4065023,no,0,165,28,20,87,91,3,4,Yes
2068,UAE,3682458,no,0,169,29,14,94,59,4,1,Yes
2069,UAE,4008375,no,0,261,44,21,105,112,2,0,No
2070,US,3878201,no,0,191,32,15,75,113,5,1,Yes
2071,India,3464360,no,0,181,31,27,109,81,9,2,Yes
2072,UAE,4128811,no,0,177,30,10,122,88,6,3,Yes
2073,US,4133990,no,0,161,27,20,103,121,4,1,Yes
2074,UAE,3452448,no,0,135,23,25,98,121,5,2,Yes
2075,India,3944512,no,28,198,34,12,123,139,1,2,Yes
2076,UAE,4008538,yes,0,229,39,22,71,120,2,4,No
2077,UAE,4128769,no,0,242,41,12,100,123,3,0,Yes
2078,US,3901552,no,0,131,22,15,81,81,4,1,Yes
2079,US,3892477,no,0,234,40,17,121,89,9,2,Yes
2080,US,3894695,no,0,200,34,26,120,68,5,0,Yes
2081,UAE,4068037,no,0,154,26,8,114,95,7,1,Yes
2082,US,3829138,no,23,224,38,16,100,75,4,0,Yes
2083,India,4147942,no,0,148,25,15,79,104,6,3,Yes
2084,US,3487071,no,24,175,30,15,114,91,5,2,Yes
2085,US,4042942,no,0,139,24,13,86,103,7,1,Yes
2086,UAE,3483581,no,0,109,19,23,98,80,2,1,Yes
2087,UAE,3276764,no,0,162,28,18,95,114,8,4,Yes
2088,US,4052831,no,0,211,36,16,98,99,3,2,Yes
2089,US,4164351,no,0,142,24,27,78,108,7,1,Yes
2090,US,4193196,no,37,224,38,20,99,90,5,2,Yes
2091,India,4116211,no,0,183,31,20,96,82,2,2,Yes
2092,UAE,3918369,no,0,220,37,12,144,101,4,2,Yes
2093,UAE,4164464,no,0,194,33,20,82,107,3,0,Yes
2094,US,3471814,no,0,192,33,13,87,82,6,0,Yes
2095,UAE,3867337,no,0,236,40,16,110,104,4,0,Yes
2096,India,3758505,no,28,233,40,10,102,71,4,0,Yes
2097,India,4075056,no,0,159,27,16,132,87,4,2,Yes
2098,US,3678924,no,0,126,21,23,126,95,4,1,Yes
2099,India,4195171,no,0,290,49,22,92,126,5,3,No
2100,UAE,3967687,no,30,61,10,14,96,99,7,0,Yes
2101,US,3944548,no,0,148,25,16,98,106,6,0,Yes
2102,US,3826438,no,0,247,42,18,89,99,3,2,Yes
2103,UAE,4132194,no,0,298,51,17,100,88,4,2,No
2104,India,3662622,no,0,119,20,16,111,74,4,2,Yes
2105,UAE,4167591,no,0,243,41,20,97,86,7,0,Yes
2106,UAE,3552634,yes,18,222,38,14,109,102,2,0,No
2107,UAE,4225350,no,0,236,40,23,88,77,6,2,No
2108,India,3292388,no,0,144,25,18,74,87,4,0,Yes
2109,UAE,3815273,no,19,155,26,21,109,112,1,3,Yes
2110,US,4216694,no,25,137,23,15,83,93,6,2,Yes
2111,US,3421702,no,0,104,18,11,107,66,1,0,Yes
2112,US,3814029,no,0,137,23,18,81,78,2,4,No
2113,UAE,3352967,no,0,290,49,22,115,76,4,2,No
2114,UAE,4166594,no,0,261,44,14,103,91,5,3,Yes
2115,India,3886026,yes,0,196,33,15,86,108,1,0,No
2116,India,3671024,no,0,196,33,11,74,87,4,1,Yes
2117,US,3867118,no,0,222,38,14,111,120,7,4,Yes
2118,India,3462020,yes,0,173,29,16,86,100,1,0,No
2119,UAE,3299067,no,0,250,42,21,106,78,4,0,No
2120,India,3296144,no,0,155,26,18,91,82,3,1,Yes
2121,India,3321502,no,0,90,15,23,77,111,2,1,Yes
2122,India,3428320,no,27,269,46,21,89,102,3,0,Yes
2123,UAE,4115748,no,0,106,18,13,113,69,3,1,Yes
2124,US,3819367,no,0,27,5,14,97,96,3,3,Yes
2125,US,4001280,no,27,140,24,19,111,73,10,1,Yes
2126,India,3605794,no,0,245,42,15,91,105,6,1,Yes
2127,UAE,3733538,no,0,197,33,18,74,112,5,3,Yes
2128,UAE,3949942,no,26,131,22,9,97,96,6,2,Yes
2129,UAE,3803329,no,23,150,25,20,124,135,4,2,Yes
2130,US,3347618,no,0,240,41,21,99,112,10,1,Yes
2131,UAE,3279289,no,31,142,24,16,97,88,4,1,Yes
2132,India,3512589,no,0,115,20,15,70,113,3,3,Yes
2133,India,3686892,no,31,193,33,19,87,91,8,2,Yes
2134,US,3379303,no,0,206,35,19,115,74,1,1,Yes
2135,US,3775258,no,0,160,27,19,92,120,2,0,Yes
2136,US,3485767,no,0,200,34,25,80,103,7,1,Yes
2137,US,3733549,no,0,213,36,18,108,93,3,0,Yes
2138,US,4228344,no,0,178,30,20,120,119,1,3,Yes
2139,India,4112958,yes,0,252,43,18,112,95,5,3,No
2140,US,3842908,no,0,198,34,12,126,81,5,4,Yes
2141,India,3476393,no,29,111,19,19,101,108,3,2,Yes
2142,US,3857148,no,0,97,16,18,133,106,3,1,No
2143,US,4192767,no,0,157,27,10,87,103,5,3,Yes
2144,US,3751746,no,0,123,21,14,85,78,2,1,Yes
2145,US,3627870,no,0,194,33,16,124,72,5,1,Yes
2146,UAE,4103725,yes,0,207,35,14,105,86,4,0,Yes
2147,US,3871535,no,0,250,42,22,92,108,4,3,No
2148,UAE,3292045,no,0,144,24,19,73,91,7,1,Yes
2149,US,3416743,no,33,300,51,14,84,88,5,0,Yes
2150,US,3368343,no,0,226,38,26,83,132,4,2,No
2151,US,3685758,no,0,138,23,12,94,110,6,2,Yes
2152,US,3468362,yes,26,212,36,12,123,89,3,1,Yes
2153,US,3459690,no,0,90,15,15,81,120,4,2,Yes
2154,UAE,3399798,yes,0,198,34,21,112,104,8,2,Yes
2155,UAE,3595731,no,0,270,46,22,111,104,5,2,No
2156,US,3732091,no,0,225,38,16,79,98,11,3,Yes
2157,India,3673439,no,0,194,33,11,133,99,2,2,Yes
2158,India,3671681,yes,0,48,8,22,95,97,3,0,No
2159,US,4209973,no,0,190,32,15,116,105,2,1,Yes
2160,UAE,3514025,yes,0,90,15,29,106,76,1,1,No
2161,US,3935897,no,0,183,31,13,111,57,5,0,Yes
2162,US,3847216,no,35,206,35,25,119,104,4,1,Yes
2163,US,3844595,no,0,232,39,23,97,118,10,1,Yes
2164,India,3299667,yes,0,251,43,21,96,112,1,3,No
2165,US,3475063,no,0,171,29,21,121,92,3,2,Yes
2166,India,3458433,no,0,198,34,21,113,85,2,2,Yes
2167,India,3397602,no,0,135,23,17,106,109,8,1,Yes
2168,US,3321109,no,0,191,33,14,138,99,3,1,Yes
2169,US,3433296,no,0,175,30,17,116,86,2,0,Yes
2170,US,3662536,no,0,177,30,19,104,72,4,0,Yes
2171,India,3552293,no,0,182,31,18,104,124,1,1,Yes
2172,UAE,3509318,no,0,222,38,14,76,97,4,0,Yes
2173,India,4185300,yes,0,48,8,15,123,96,7,0,No
2174,India,3952626,no,0,122,21,8,97,92,5,1,Yes
2175,US,4027372,no,0,144,24,16,111,82,5,3,Yes
2176,US,3379710,no,0,165,28,18,86,104,4,2,Yes
2177,US,3634967,no,0,194,33,13,115,105,1,2,Yes
2178,India,4005389,no,0,101,17,22,110,74,5,0,Yes
2179,US,4169162,no,24,92,16,16,98,119,3,2,Yes
2180,US,4146541,no,0,169,29,11,99,105,7,2,Yes
2181,India,3926647,no,29,219,37,18,109,117,5,1,Yes
2182,India,3432465,no,37,178,30,21,103,93,4,0,Yes
2183,India,3389171,no,0,147,25,24,142,98,6,3,Yes
2184,US,4054606,no,31,172,29,23,91,90,5,1,Yes
2185,US,3869711,no,0,191,32,13,72,87,3,1,Yes
2186,US,3278495,no,0,232,39,28,88,119,2,3,No
2187,US,4165660,no,0,169,29,15,108,64,4,4,No
2188,India,3703032,no,0,124,21,27,125,78,4,2,Yes
2189,India,3318462,no,0,96,16,15,68,127,4,3,Yes
2190,UAE,4144037,no,27,93,16,21,92,104,1,1,Yes
2191,US,4152865,no,0,91,15,15,100,74,9,1,Yes
2192,India,3622353,no,0,153,26,22,82,112,6,2,Yes
2193,UAE,3295114,no,0,258,44,18,71,104,2,2,Yes
2194,UAE,3511389,yes,29,85,14,20,85,104,3,2,Yes
2195,US,3753668,no,34,160,27,16,119,101,10,1,Yes
2196,US,3755414,no,10,183,31,25,68,116,4,0,Yes
2197,US,3607079,no,0,216,37,19,133,95,1,2,Yes
2198,US,3449302,no,0,262,44,15,107,131,5,0,Yes
2199,US,4181775,no,0,241,41,15,85,59,4,2,Yes
2200,India,4012468,no,0,177,30,11,88,51,6,1,Yes
2201,India,3464984,no,0,90,15,15,137,94,3,2,Yes
2202,US,3512928,yes,16,200,34,17,91,92,3,1,Yes
2203,India,3657774,yes,0,145,25,25,93,120,2,4,No
2204,India,3583691,no,0,160,27,10,149,126,3,2,Yes
2205,US,3649059,no,0,152,26,12,126,112,8,3,Yes
2206,UAE,3567208,no,0,176,30,20,138,104,4,1,Yes
2207,UAE,3335551,no,0,152,26,10,105,126,5,0,Yes
2208,UAE,3626528,no,0,161,27,19,95,104,3,1,Yes
2209,India,3942560,yes,0,172,29,12,86,106,3,3,Yes
2210,US,3673220,no,0,279,47,16,67,84,7,0,No
2211,US,4185708,no,27,213,36,19,101,99,3,4,Yes
2212,US,4212245,no,36,243,41,15,59,130,12,1,Yes
2213,US,4062242,no,0,217,37,26,73,71,2,0,No
2214,US,3476994,no,0,176,30,24,115,122,7,1,Yes
2215,US,4137468,no,0,303,52,14,86,80,3,0,No
2216,US,3896082,no,0,239,41,16,88,84,3,2,Yes
2217,US,4153689,no,22,190,32,15,137,126,5,2,Yes
2218,UAE,3792503,no,0,133,23,21,126,78,5,5,No
2219,US,3961106,no,28,93,16,11,86,86,4,3,Yes
2220,US,3794372,no,0,177,30,21,105,87,7,3,Yes
2221,US,3363738,no,0,185,31,18,86,70,6,2,Yes
2222,US,3802600,no,24,176,30,14,81,94,9,0,Yes
2223,US,3454473,no,0,205,35,12,105,84,4,6,Yes
2224,India,3809990,no,0,144,24,11,65,84,5,2,Yes
2225,UAE,4111045,no,0,179,30,16,65,88,5,1,Yes
2226,US,4135306,no,0,137,23,18,129,92,2,1,Yes
2227,UAE,4176906,no,0,238,40,19,155,90,6,2,Yes
2228,India,3314807,no,0,204,35,18,97,66,5,2,Yes
2229,US,3765375,no,25,191,33,21,136,86,5,2,Yes
2230,India,3619839,yes,0,209,36,17,93,111,3,2,Yes
2231,India,3488679,no,33,89,15,9,94,107,9,3,Yes
2232,India,4036565,no,0,97,17,13,85,105,5,0,Yes
2233,India,3465287,no,0,138,23,16,63,125,5,1,Yes
2234,India,4136769,no,0,224,38,16,103,83,1,2,Yes
2235,UAE,3705042,no,13,208,35,13,77,95,3,1,Yes
2236,India,3979486,no,0,268,46,10,126,121,6,2,Yes
2237,US,3643286,no,0,167,28,15,88,131,7,4,No
2238,UAE,4208897,no,0,267,45,15,131,106,4,1,No
2239,US,3789506,no,0,182,31,17,148,96,3,2,Yes
2240,US,3996259,no,0,147,25,17,100,106,7,0,Yes
2241,US,3355806,no,29,38,6,12,111,101,3,1,Yes
2242,US,4016392,no,0,185,31,19,98,105,3,2,Yes
2243,US,3799859,no,0,156,27,15,116,96,4,2,Yes
2244,India,4154051,no,0,239,41,17,85,104,3,1,Yes
2245,US,3685612,no,29,216,37,14,77,91,5,2,Yes
2246,India,3745301,no,0,135,23,18,74,105,6,1,Yes
2247,US,4065710,no,0,195,33,18,93,100,3,0,Yes
2248,UAE,3547077,no,20,239,41,18,111,130,3,5,Yes
2249,India,3433340,no,0,93,16,15,92,72,4,3,Yes
2250,India,3778267,no,0,209,36,18,121,123,4,1,Yes
2251,US,3822453,no,0,198,34,14,86,98,6,1,Yes
